user_id,primary_device,acquired_via,market,joined_on,platform,orders_placed,has_ordered
3610,ios,paid_search,CA,2024-02-02,mobile,2,1
3611,web,email,US,2024-02-02,desktop,1,1
3612,web,paid_search,US,2024-02-02,desktop,1,1
3613,ios,email,US,2024-02-02,mobile,1,1
3614,ios,organic,US,2024-02-02,mobile,0,0
3615,ios,email,US,2024-02-02,mobile,0,0
3616,web,social,UK,2024-02-02,desktop,1,1
3617,ios,paid_search,US,2024-02-02,mobile,2,1
3618,web,organic,US,2024-02-02,desktop,4,1
3619,android,referral,AU,2024-02-02,mobile,0,0
3620,android,paid_search,US,2024-02-02,mobile,2,1
3621,web,social,UK,2024-02-02,desktop,2,1
3622,web,paid_search,CA,2024-02-02,desktop,1,1
3623,web,organic,UK,2024-02-02,desktop,2,1
3624,android,organic,US,2024-02-02,mobile,0,0
3625,android,email,US,2024-02-02,mobile,0,0
3626,android,organic,US,2024-02-02,mobile,1,1
3627,android,paid_search,US,2024-02-02,mobile,0,0
3628,ios,paid_search,US,2024-02-02,mobile,0,0
3629,android,referral,AU,2024-02-02,mobile,0,0
3630,web,organic,US,2024-02-02,desktop,1,1
3631,android,social,US,2024-02-02,mobile,2,1
3632,ios,organic,US,2024-02-02,mobile,0,0
3633,ios,referral,US,2024-02-02,mobile,2,1
3634,ios,email,US,2024-02-02,mobile,0,0
3635,ios,email,CA,2024-02-02,mobile,4,1
3636,ios,organic,US,2024-02-02,mobile,2,1
3637,web,paid_search,CA,2024-02-02,desktop,2,1
3638,android,email,US,2024-02-02,mobile,1,1
3639,android,referral,US,2024-02-02,mobile,0,0
3640,web,referral,US,2024-02-02,desktop,3,1
3641,android,social,US,2024-02-03,mobile,2,1
3642,ios,referral,UK,2024-02-03,mobile,0,0
3643,android,organic,US,2024-02-03,mobile,2,1
3644,web,organic,DE,2024-02-03,desktop,4,1
3645,android,social,UK,2024-02-03,mobile,1,1
3646,ios,referral,US,2024-02-03,mobile,1,1
3647,web,organic,other,2024-02-03,desktop,0,0
3648,ios,referral,US,2024-02-03,mobile,3,1
3649,android,organic,US,2024-02-03,mobile,2,1
3650,ios,social,DE,2024-02-03,mobile,2,1
3651,ios,paid_search,US,2024-02-03,mobile,1,1
3652,web,social,CA,2024-02-03,desktop,0,0
3653,web,paid_search,US,2024-02-03,desktop,1,1
3654,ios,organic,US,2024-02-03,mobile,1,1
3655,ios,referral,US,2024-02-03,mobile,4,1
3656,android,email,US,2024-02-03,mobile,0,0
3657,android,social,US,2024-02-03,mobile,0,0
3658,android,referral,UK,2024-02-03,mobile,0,0
3659,web,organic,US,2024-02-03,desktop,4,1
3660,web,paid_search,CA,2024-02-03,desktop,0,0
3661,ios,paid_search,US,2024-02-03,mobile,1,1
3662,web,social,DE,2024-02-03,desktop,1,1
3663,android,organic,UK,2024-02-03,mobile,5,1
3664,ios,organic,US,2024-02-03,mobile,2,1
3665,web,paid_search,UK,2024-02-03,desktop,1,1
3666,ios,paid_search,US,2024-02-03,mobile,2,1
3667,ios,social,US,2024-02-03,mobile,1,1
3668,android,referral,UK,2024-02-03,mobile,1,1
3669,ios,email,US,2024-02-03,mobile,1,1
3670,ios,social,US,2024-02-03,mobile,4,1
3671,web,organic,DE,2024-02-03,desktop,3,1
3672,ios,email,US,2024-02-03,mobile,1,1
3673,ios,social,CA,2024-02-03,mobile,2,1
3674,web,email,US,2024-02-03,desktop,0,0
3675,android,paid_search,US,2024-02-03,mobile,0,0
3676,ios,organic,US,2024-02-03,mobile,0,0
3677,web,social,US,2024-02-03,desktop,3,1
3678,web,organic,US,2024-02-03,desktop,2,1
3679,ios,referral,US,2024-02-03,mobile,0,0
3680,web,social,US,2024-02-03,desktop,1,1
3681,android,paid_search,US,2024-02-03,mobile,0,0
3682,ios,organic,US,2024-02-03,mobile,1,1
3683,ios,organic,US,2024-02-03,mobile,0,0
3684,web,organic,CA,2024-02-03,desktop,2,1
3685,web,organic,UK,2024-02-03,desktop,1,1
3686,web,organic,US,2024-02-03,desktop,2,1
3687,android,paid_search,US,2024-02-03,mobile,2,1
3688,web,organic,US,2024-02-03,desktop,5,1
3689,ios,paid_search,US,2024-02-03,mobile,2,1
3690,ios,paid_search,US,2024-02-03,mobile,0,0
3691,web,organic,US,2024-02-03,desktop,1,1
3692,ios,email,US,2024-02-03,mobile,4,1
3693,web,paid_search,US,2024-02-03,desktop,1,1
3694,ios,social,US,2024-02-03,mobile,1,1
3695,ios,organic,US,2024-02-03,mobile,0,0
3696,web,organic,US,2024-02-03,desktop,6,1
3697,web,organic,CA,2024-02-03,desktop,3,1
3698,web,organic,US,2024-02-03,desktop,2,1
3699,web,organic,US,2024-02-03,desktop,0,0
3700,web,organic,US,2024-02-03,desktop,0,0
3701,web,paid_search,UK,2024-02-03,desktop,2,1
3702,ios,organic,US,2024-02-03,mobile,0,0
3703,web,referral,US,2024-02-03,desktop,2,1
3704,android,organic,US,2024-02-03,mobile,5,1
3705,web,social,UK,2024-02-03,desktop,1,1
3706,ios,email,US,2024-02-03,mobile,0,0
3707,android,email,US,2024-02-03,mobile,2,1
3708,android,paid_search,US,2024-02-03,mobile,0,0
3709,ios,organic,US,2024-02-03,mobile,2,1
3710,ios,email,CA,2024-02-03,mobile,5,1
3711,web,email,US,2024-02-03,desktop,6,1
3712,android,social,US,2024-02-03,mobile,0,0
3713,web,paid_search,US,2024-02-03,desktop,2,1
3714,ios,organic,US,2024-02-03,mobile,1,1
3715,ios,social,US,2024-02-03,mobile,0,0
3716,android,organic,CA,2024-02-03,mobile,3,1
3717,web,organic,DE,2024-02-03,desktop,0,0
3718,android,paid_search,UK,2024-02-03,mobile,0,0
3719,web,paid_search,US,2024-02-03,desktop,0,0
3720,web,paid_search,CA,2024-02-03,desktop,3,1
3721,web,paid_search,UK,2024-02-03,desktop,0,0
3722,web,organic,US,2024-02-03,desktop,2,1
3723,web,paid_search,AU,2024-02-03,desktop,1,1
3724,ios,organic,US,2024-02-03,mobile,0,0
3725,ios,paid_search,US,2024-02-03,mobile,1,1
3726,web,paid_search,US,2024-02-03,desktop,0,0
3727,web,paid_search,US,2024-02-03,desktop,3,1
3728,ios,referral,US,2024-02-03,mobile,2,1
3729,ios,social,US,2024-02-03,mobile,1,1
3730,web,referral,US,2024-02-03,desktop,1,1
3731,android,social,US,2024-02-03,mobile,1,1
3732,ios,referral,UK,2024-02-03,mobile,1,1
3733,web,social,US,2024-02-03,desktop,2,1
3734,web,organic,UK,2024-02-03,desktop,5,1
3735,web,paid_search,US,2024-02-03,desktop,2,1
3736,ios,paid_search,US,2024-02-03,mobile,2,1
3737,ios,email,CA,2024-02-03,mobile,1,1
3738,android,paid_search,DE,2024-02-03,mobile,1,1
3739,ios,organic,US,2024-02-03,mobile,3,1
3740,web,paid_search,US,2024-02-03,desktop,1,1
3741,web,paid_search,US,2024-02-03,desktop,1,1
3742,ios,paid_search,UK,2024-02-03,mobile,2,1
3743,ios,organic,UK,2024-02-03,mobile,1,1
3744,ios,organic,US,2024-02-03,mobile,1,1
3745,ios,email,US,2024-02-03,mobile,0,0
3746,ios,paid_search,US,2024-02-03,mobile,1,1
3747,web,referral,US,2024-02-03,desktop,2,1
3748,ios,email,US,2024-02-03,mobile,1,1
3749,android,referral,US,2024-02-03,mobile,1,1
3750,ios,paid_search,US,2024-02-03,mobile,2,1
3751,ios,organic,US,2024-02-03,mobile,3,1
3752,ios,referral,US,2024-02-03,mobile,1,1
3753,ios,social,CA,2024-02-03,mobile,1,1
3754,ios,organic,US,2024-02-03,mobile,1,1
3755,android,referral,US,2024-02-03,mobile,1,1
3756,web,paid_search,US,2024-02-03,desktop,2,1
3757,android,referral,DE,2024-02-03,mobile,1,1
3758,ios,paid_search,AU,2024-02-03,mobile,2,1
3759,web,social,UK,2024-02-03,desktop,3,1
3760,web,paid_search,CA,2024-02-03,desktop,1,1
3761,ios,paid_search,US,2024-02-03,mobile,1,1
3762,web,social,US,2024-02-03,desktop,2,1
3763,web,paid_search,US,2024-02-03,desktop,2,1
3764,web,paid_search,US,2024-02-03,desktop,1,1
3765,ios,organic,US,2024-02-03,mobile,1,1
3766,android,referral,UK,2024-02-04,mobile,1,1
3767,web,referral,US,2024-02-04,desktop,1,1
3768,ios,organic,CA,2024-02-04,mobile,0,0
3769,ios,social,CA,2024-02-04,mobile,2,1
3770,ios,organic,US,2024-02-04,mobile,1,1
3771,web,organic,US,2024-02-04,desktop,3,1
3772,android,organic,US,2024-02-04,mobile,1,1
3773,ios,organic,UK,2024-02-04,mobile,0,0
3774,ios,paid_search,US,2024-02-04,mobile,0,0
3775,web,organic,DE,2024-02-04,desktop,1,1
3776,android,organic,US,2024-02-04,mobile,0,0
3777,web,social,US,2024-02-04,desktop,1,1
3778,ios,referral,UK,2024-02-04,mobile,1,1
3779,ios,paid_search,UK,2024-02-04,mobile,2,1
3780,ios,organic,US,2024-02-04,mobile,1,1
3781,ios,paid_search,AU,2024-02-04,mobile,2,1
3782,web,referral,UK,2024-02-04,desktop,1,1
3783,android,social,US,2024-02-04,mobile,2,1
3784,ios,referral,US,2024-02-04,mobile,1,1
3785,ios,organic,UK,2024-02-04,mobile,0,0
3786,ios,organic,UK,2024-02-04,mobile,3,1
3787,ios,social,US,2024-02-04,mobile,1,1
3788,web,paid_search,US,2024-02-04,desktop,2,1
3789,web,organic,US,2024-02-04,desktop,4,1
3790,web,email,US,2024-02-04,desktop,1,1
3791,web,paid_search,US,2024-02-04,desktop,1,1
3792,web,referral,US,2024-02-04,desktop,2,1
3793,android,email,US,2024-02-04,mobile,0,0
3794,android,organic,US,2024-02-04,mobile,0,0
3795,web,email,US,2024-02-04,desktop,1,1
3796,ios,social,US,2024-02-04,mobile,0,0
3797,ios,social,CA,2024-02-04,mobile,1,1
3798,ios,organic,US,2024-02-04,mobile,1,1
3799,ios,organic,US,2024-02-04,mobile,3,1
3800,ios,paid_search,US,2024-02-04,mobile,1,1
3801,web,organic,CA,2024-02-04,desktop,0,0
3802,ios,social,US,2024-02-04,mobile,2,1
3803,web,email,US,2024-02-04,desktop,2,1
3804,android,email,US,2024-02-04,mobile,1,1
3805,web,organic,US,2024-02-04,desktop,1,1
3806,ios,paid_search,CA,2024-02-04,mobile,2,1
3807,android,organic,UK,2024-02-04,mobile,1,1
3808,web,paid_search,US,2024-02-04,desktop,3,1
3809,android,organic,UK,2024-02-04,mobile,1,1
3810,web,paid_search,US,2024-02-04,desktop,3,1
3811,android,organic,UK,2024-02-04,mobile,3,1
3812,web,organic,CA,2024-02-04,desktop,6,1
3813,ios,organic,AU,2024-02-04,mobile,3,1
3814,ios,organic,US,2024-02-04,mobile,1,1
3815,web,organic,US,2024-02-04,desktop,2,1
3816,android,paid_search,US,2024-02-04,mobile,1,1
3817,web,social,UK,2024-02-04,desktop,2,1
3818,web,email,US,2024-02-04,desktop,1,1
3819,web,organic,AU,2024-02-04,desktop,2,1
3820,web,organic,US,2024-02-04,desktop,4,1
3821,ios,social,CA,2024-02-04,mobile,3,1
3822,web,paid_search,US,2024-02-04,desktop,1,1
3823,web,email,US,2024-02-04,desktop,2,1
3824,web,paid_search,UK,2024-02-04,desktop,1,1
3825,web,referral,US,2024-02-04,desktop,4,1
3826,web,organic,US,2024-02-04,desktop,1,1
3827,android,email,US,2024-02-04,mobile,0,0
3828,web,paid_search,US,2024-02-04,desktop,0,0
3829,android,referral,US,2024-02-04,mobile,3,1
3830,ios,organic,US,2024-02-04,mobile,1,1
3831,web,organic,US,2024-02-04,desktop,1,1
3832,ios,paid_search,UK,2024-02-04,mobile,5,1
3833,android,organic,US,2024-02-04,mobile,0,0
3834,android,paid_search,CA,2024-02-04,mobile,2,1
3835,android,organic,US,2024-02-04,mobile,0,0
3836,ios,paid_search,US,2024-02-04,mobile,0,0
3837,ios,social,CA,2024-02-04,mobile,0,0
3838,ios,social,US,2024-02-04,mobile,0,0
3839,web,social,AU,2024-02-04,desktop,1,1
3840,web,paid_search,US,2024-02-04,desktop,0,0
3841,ios,social,US,2024-02-04,mobile,1,1
3842,web,paid_search,US,2024-02-04,desktop,0,0
3843,ios,paid_search,US,2024-02-04,mobile,1,1
3844,ios,social,UK,2024-02-04,mobile,0,0
3845,web,paid_search,DE,2024-02-04,desktop,1,1
3846,android,paid_search,US,2024-02-04,mobile,1,1
3847,ios,organic,UK,2024-02-04,mobile,5,1
3848,ios,paid_search,CA,2024-02-04,mobile,1,1
3849,android,organic,US,2024-02-04,mobile,2,1
3850,android,organic,US,2024-02-04,mobile,3,1
3851,ios,organic,US,2024-02-04,mobile,3,1
3852,web,referral,AU,2024-02-04,desktop,2,1
3853,ios,referral,US,2024-02-04,mobile,1,1
3854,android,email,US,2024-02-04,mobile,2,1
3855,web,paid_search,US,2024-02-04,desktop,2,1
3856,web,organic,US,2024-02-04,desktop,2,1
3857,ios,email,US,2024-02-04,mobile,2,1
3858,web,paid_search,US,2024-02-04,desktop,2,1
3859,android,email,US,2024-02-04,mobile,0,0
3860,ios,paid_search,US,2024-02-04,mobile,1,1
3861,web,social,US,2024-02-04,desktop,1,1
3862,web,referral,US,2024-02-04,desktop,3,1
3863,ios,social,UK,2024-02-04,mobile,1,1
3864,ios,organic,US,2024-02-04,mobile,0,0
3865,ios,referral,US,2024-02-04,mobile,0,0
3866,web,paid_search,CA,2024-02-04,desktop,4,1
3867,ios,social,US,2024-02-04,mobile,2,1
3868,android,paid_search,US,2024-02-04,mobile,3,1
3869,ios,organic,US,2024-02-04,mobile,3,1
3870,android,paid_search,CA,2024-02-04,mobile,2,1
3871,android,paid_search,UK,2024-02-04,mobile,1,1
3872,ios,email,US,2024-02-04,mobile,2,1
3873,android,referral,US,2024-02-04,mobile,2,1
3874,web,organic,US,2024-02-04,desktop,5,1
3875,android,paid_search,CA,2024-02-04,mobile,0,0
3876,web,paid_search,US,2024-02-04,desktop,2,1
3877,ios,social,US,2024-02-04,mobile,1,1
3878,web,paid_search,US,2024-02-04,desktop,2,1
3879,web,paid_search,AU,2024-02-04,desktop,0,0
3880,android,social,US,2024-02-04,mobile,2,1
3881,android,email,US,2024-02-04,mobile,1,1
3882,ios,organic,US,2024-02-04,mobile,2,1
3883,web,organic,US,2024-02-04,desktop,3,1
3884,ios,paid_search,US,2024-02-04,mobile,0,0
3885,web,social,UK,2024-02-04,desktop,1,1
3886,android,email,AU,2024-02-04,mobile,3,1
3887,ios,organic,DE,2024-02-04,mobile,3,1
3888,web,paid_search,CA,2024-02-04,desktop,2,1
3889,ios,referral,DE,2024-02-05,mobile,0,0
3890,ios,paid_search,US,2024-02-05,mobile,2,1
3891,ios,organic,US,2024-02-05,mobile,0,0
3892,ios,referral,US,2024-02-05,mobile,0,0
3893,web,organic,US,2024-02-05,desktop,1,1
3894,web,email,US,2024-02-05,desktop,0,0
3895,web,organic,CA,2024-02-05,desktop,2,1
3896,web,social,DE,2024-02-05,desktop,1,1
3897,web,email,other,2024-02-05,desktop,2,1
3898,android,organic,US,2024-02-05,mobile,1,1
3899,web,paid_search,US,2024-02-05,desktop,1,1
3900,ios,paid_search,US,2024-02-05,mobile,0,0
3901,ios,paid_search,UK,2024-02-05,mobile,1,1
3902,web,paid_search,US,2024-02-05,desktop,4,1
3903,ios,paid_search,US,2024-02-05,mobile,3,1
3904,ios,social,UK,2024-02-05,mobile,1,1
3905,android,organic,US,2024-02-05,mobile,3,1
3906,ios,social,US,2024-02-05,mobile,2,1
3907,web,organic,UK,2024-02-05,desktop,2,1
3908,ios,organic,US,2024-02-05,mobile,3,1
3909,android,organic,US,2024-02-05,mobile,0,0
3910,android,referral,US,2024-02-05,mobile,3,1
3911,web,paid_search,US,2024-02-05,desktop,4,1
3912,web,organic,UK,2024-02-05,desktop,1,1
3913,web,social,US,2024-02-05,desktop,0,0
3914,ios,paid_search,DE,2024-02-05,mobile,1,1
3915,web,paid_search,US,2024-02-05,desktop,1,1
3916,android,paid_search,US,2024-02-05,mobile,2,1
3917,web,organic,DE,2024-02-05,desktop,1,1
3918,web,email,UK,2024-02-05,desktop,1,1
3919,web,organic,US,2024-02-05,desktop,1,1
3920,web,organic,US,2024-02-05,desktop,4,1
3921,web,social,US,2024-02-05,desktop,1,1
3922,ios,paid_search,US,2024-02-05,mobile,1,1
3923,android,paid_search,US,2024-02-05,mobile,3,1
3924,ios,paid_search,UK,2024-02-05,mobile,2,1
3925,ios,social,CA,2024-02-05,mobile,1,1
3926,web,organic,US,2024-02-05,desktop,4,1
3927,web,organic,US,2024-02-05,desktop,3,1
3928,android,paid_search,CA,2024-02-05,mobile,1,1
3929,web,paid_search,US,2024-02-05,desktop,2,1
3930,android,referral,US,2024-02-05,mobile,2,1
3931,android,organic,UK,2024-02-05,mobile,3,1
3932,web,social,US,2024-02-05,desktop,5,1
3933,web,paid_search,US,2024-02-05,desktop,1,1
3934,web,paid_search,US,2024-02-05,desktop,1,1
3935,ios,paid_search,US,2024-02-05,mobile,2,1
3936,android,organic,AU,2024-02-05,mobile,2,1
3937,web,organic,US,2024-02-05,desktop,2,1
3938,ios,social,US,2024-02-05,mobile,2,1
3939,web,referral,US,2024-02-05,desktop,0,0
3940,web,organic,US,2024-02-05,desktop,1,1
3941,web,social,US,2024-02-05,desktop,2,1
3942,web,paid_search,US,2024-02-05,desktop,1,1
3943,web,paid_search,UK,2024-02-05,desktop,3,1
3944,web,referral,UK,2024-02-05,desktop,0,0
3945,web,paid_search,US,2024-02-05,desktop,1,1
3946,ios,referral,US,2024-02-05,mobile,2,1
3947,ios,paid_search,DE,2024-02-05,mobile,3,1
3948,android,organic,AU,2024-02-05,mobile,1,1
3949,ios,organic,US,2024-02-05,mobile,3,1
3950,android,social,US,2024-02-05,mobile,2,1
3951,ios,paid_search,US,2024-02-05,mobile,1,1
3952,android,paid_search,US,2024-02-05,mobile,4,1
3953,ios,social,US,2024-02-05,mobile,1,1
3954,ios,social,US,2024-02-05,mobile,0,0
3955,android,social,US,2024-02-05,mobile,3,1
3956,web,organic,CA,2024-02-05,desktop,0,0
3957,web,email,US,2024-02-05,desktop,3,1
3958,web,paid_search,US,2024-02-05,desktop,1,1
3959,ios,social,CA,2024-02-05,mobile,1,1
3960,web,paid_search,US,2024-02-05,desktop,4,1
3961,ios,organic,US,2024-02-05,mobile,3,1
3962,ios,paid_search,US,2024-02-05,mobile,2,1
3963,ios,organic,US,2024-02-05,mobile,1,1
3964,ios,organic,US,2024-02-05,mobile,1,1
3965,ios,organic,CA,2024-02-05,mobile,0,0
3966,android,paid_search,US,2024-02-05,mobile,0,0
3967,android,organic,US,2024-02-05,mobile,1,1
3968,ios,email,DE,2024-02-05,mobile,0,0
3969,android,organic,US,2024-02-05,mobile,1,1
3970,android,referral,US,2024-02-05,mobile,2,1
3971,web,paid_search,CA,2024-02-05,desktop,4,1
3972,android,social,US,2024-02-05,mobile,1,1
3973,android,email,CA,2024-02-05,mobile,1,1
3974,web,paid_search,DE,2024-02-05,desktop,3,1
3975,android,paid_search,CA,2024-02-05,mobile,1,1
3976,android,social,UK,2024-02-05,mobile,1,1
3977,ios,email,US,2024-02-05,mobile,2,1
3978,web,organic,US,2024-02-05,desktop,4,1
3979,android,paid_search,CA,2024-02-05,mobile,1,1
3980,ios,paid_search,US,2024-02-05,mobile,2,1
3981,ios,referral,US,2024-02-05,mobile,2,1
3982,ios,organic,US,2024-02-05,mobile,2,1
3983,android,social,US,2024-02-05,mobile,1,1
3984,ios,organic,UK,2024-02-05,mobile,6,1
3985,web,social,AU,2024-02-05,desktop,2,1
3986,web,organic,US,2024-02-05,desktop,0,0
3987,ios,referral,US,2024-02-05,mobile,1,1
3988,web,organic,AU,2024-02-05,desktop,2,1
3989,web,referral,US,2024-02-05,desktop,2,1
3990,android,paid_search,UK,2024-02-05,mobile,3,1
3991,android,email,UK,2024-02-05,mobile,0,0
3992,android,organic,AU,2024-02-05,mobile,0,0
3993,ios,email,US,2024-02-05,mobile,0,0
3994,web,paid_search,CA,2024-02-05,desktop,1,1
3995,web,organic,US,2024-02-05,desktop,3,1
3996,ios,email,US,2024-02-05,mobile,0,0
3997,web,organic,US,2024-02-05,desktop,0,0
3998,web,organic,UK,2024-02-05,desktop,3,1
3999,ios,organic,US,2024-02-05,mobile,1,1
4000,android,paid_search,US,2024-02-06,mobile,1,1
4001,web,social,US,2024-02-06,desktop,3,1
4002,web,organic,UK,2024-02-06,desktop,1,1
4003,android,social,US,2024-02-06,mobile,0,0
4004,android,referral,US,2024-02-06,mobile,4,1
4005,web,paid_search,CA,2024-02-06,desktop,1,1
4006,web,email,US,2024-02-06,desktop,2,1
4007,web,organic,DE,2024-02-06,desktop,0,0
4008,android,social,US,2024-02-06,mobile,1,1
4009,ios,social,US,2024-02-06,mobile,2,1
4010,android,paid_search,UK,2024-02-06,mobile,1,1
4011,web,organic,DE,2024-02-06,desktop,2,1
4012,android,paid_search,UK,2024-02-06,mobile,0,0
4013,ios,organic,UK,2024-02-06,mobile,2,1
4014,ios,organic,CA,2024-02-06,mobile,1,1
4015,web,paid_search,US,2024-02-06,desktop,4,1
4016,web,paid_search,AU,2024-02-06,desktop,3,1
4017,ios,referral,DE,2024-02-06,mobile,3,1
4018,ios,organic,US,2024-02-06,mobile,0,0
4019,web,email,CA,2024-02-06,desktop,3,1
4020,android,paid_search,UK,2024-02-06,mobile,2,1
4021,web,social,DE,2024-02-06,desktop,1,1
4022,web,organic,US,2024-02-06,desktop,1,1
4023,android,referral,CA,2024-02-06,mobile,0,0
4024,android,social,US,2024-02-06,mobile,0,0
4025,android,organic,US,2024-02-06,mobile,2,1
4026,ios,paid_search,US,2024-02-06,mobile,3,1
4027,android,paid_search,US,2024-02-06,mobile,1,1
4028,android,email,US,2024-02-06,mobile,0,0
4029,android,email,US,2024-02-06,mobile,0,0
4030,android,paid_search,US,2024-02-06,mobile,1,1
4031,ios,paid_search,US,2024-02-06,mobile,1,1
4032,web,paid_search,UK,2024-02-06,desktop,2,1
4033,web,organic,CA,2024-02-06,desktop,0,0
4034,web,social,UK,2024-02-06,desktop,1,1
4035,android,paid_search,UK,2024-02-06,mobile,0,0
4036,android,paid_search,US,2024-02-06,mobile,0,0
4037,android,organic,US,2024-02-06,mobile,1,1
4038,ios,organic,US,2024-02-06,mobile,4,1
4039,web,organic,US,2024-02-06,desktop,1,1
4040,android,paid_search,CA,2024-02-06,mobile,1,1
4041,android,paid_search,US,2024-02-06,mobile,1,1
4042,web,referral,CA,2024-02-06,desktop,5,1
4043,android,referral,US,2024-02-06,mobile,1,1
4044,ios,social,US,2024-02-06,mobile,1,1
4045,ios,organic,US,2024-02-06,mobile,3,1
4046,android,paid_search,AU,2024-02-06,mobile,2,1
4047,ios,email,US,2024-02-06,mobile,3,1
4048,android,paid_search,DE,2024-02-06,mobile,0,0
4049,ios,paid_search,US,2024-02-06,mobile,1,1
4050,ios,organic,US,2024-02-06,mobile,0,0
4051,android,organic,AU,2024-02-06,mobile,3,1
4052,android,paid_search,US,2024-02-06,mobile,3,1
4053,android,referral,UK,2024-02-06,mobile,1,1
4054,android,social,UK,2024-02-06,mobile,0,0
4055,android,referral,US,2024-02-06,mobile,1,1
4056,android,referral,UK,2024-02-06,mobile,2,1
4057,android,social,US,2024-02-06,mobile,1,1
4058,ios,paid_search,DE,2024-02-06,mobile,1,1
4059,ios,paid_search,US,2024-02-06,mobile,3,1
4060,ios,referral,US,2024-02-06,mobile,2,1
4061,web,paid_search,US,2024-02-06,desktop,2,1
4062,web,paid_search,US,2024-02-06,desktop,1,1
4063,web,email,US,2024-02-06,desktop,2,1
4064,ios,organic,US,2024-02-06,mobile,2,1
4065,android,paid_search,UK,2024-02-06,mobile,0,0
4066,ios,organic,US,2024-02-06,mobile,1,1
4067,web,paid_search,US,2024-02-06,desktop,2,1
4068,android,email,US,2024-02-06,mobile,0,0
4069,android,organic,US,2024-02-06,mobile,2,1
4070,android,referral,US,2024-02-06,mobile,1,1
4071,ios,paid_search,UK,2024-02-06,mobile,1,1
4072,ios,paid_search,US,2024-02-06,mobile,2,1
4073,android,email,US,2024-02-06,mobile,1,1
4074,android,paid_search,CA,2024-02-06,mobile,0,0
4075,ios,organic,DE,2024-02-06,mobile,2,1
4076,android,social,US,2024-02-06,mobile,1,1
4077,android,paid_search,US,2024-02-06,mobile,0,0
4078,web,paid_search,UK,2024-02-06,desktop,1,1
4079,web,email,US,2024-02-06,desktop,1,1
4080,web,social,AU,2024-02-06,desktop,1,1
4081,web,paid_search,CA,2024-02-06,desktop,5,1
4082,ios,organic,UK,2024-02-06,mobile,2,1
4083,web,organic,US,2024-02-06,desktop,2,1
4084,web,organic,UK,2024-02-06,desktop,2,1
4085,web,email,CA,2024-02-06,desktop,0,0
4086,ios,organic,AU,2024-02-06,mobile,2,1
4087,android,email,US,2024-02-06,mobile,0,0
4088,web,social,DE,2024-02-06,desktop,0,0
4089,ios,paid_search,US,2024-02-06,mobile,2,1
4090,android,referral,UK,2024-02-06,mobile,0,0
4091,android,organic,US,2024-02-06,mobile,0,0
4092,web,organic,DE,2024-02-06,desktop,3,1
4093,web,organic,US,2024-02-06,desktop,2,1
4094,web,referral,US,2024-02-06,desktop,3,1
4095,web,paid_search,US,2024-02-06,desktop,1,1
4096,ios,paid_search,US,2024-02-06,mobile,0,0
4097,web,social,US,2024-02-06,desktop,2,1
4098,ios,paid_search,DE,2024-02-06,mobile,0,0
4099,web,paid_search,US,2024-02-06,desktop,3,1
4100,android,email,US,2024-02-06,mobile,3,1
4101,web,paid_search,AU,2024-02-06,desktop,5,1
4102,android,social,DE,2024-02-06,mobile,0,0
4103,web,social,DE,2024-02-06,desktop,2,1
4104,ios,organic,US,2024-02-06,mobile,2,1
4105,android,email,US,2024-02-06,mobile,1,1
4106,web,organic,US,2024-02-06,desktop,0,0
4107,ios,organic,AU,2024-02-06,mobile,3,1
4108,ios,paid_search,US,2024-02-06,mobile,1,1
4109,android,email,US,2024-02-06,mobile,1,1
4110,ios,paid_search,US,2024-02-06,mobile,3,1
4111,web,paid_search,US,2024-02-07,desktop,0,0
4112,web,organic,US,2024-02-07,desktop,2,1
4113,android,organic,US,2024-02-07,mobile,1,1
4114,web,organic,AU,2024-02-07,desktop,3,1
4115,web,organic,US,2024-02-07,desktop,0,0
4116,web,paid_search,US,2024-02-07,desktop,2,1
4117,ios,organic,US,2024-02-07,mobile,1,1
4118,ios,email,US,2024-02-07,mobile,1,1
4119,ios,organic,DE,2024-02-07,mobile,1,1
4120,web,referral,other,2024-02-07,desktop,3,1
4121,web,referral,US,2024-02-07,desktop,1,1
4122,ios,organic,US,2024-02-07,mobile,3,1
4123,web,organic,US,2024-02-07,desktop,3,1
4124,android,social,US,2024-02-07,mobile,1,1
4125,android,email,UK,2024-02-07,mobile,0,0
4126,web,paid_search,US,2024-02-07,desktop,3,1
4127,android,paid_search,US,2024-02-07,mobile,1,1
4128,ios,organic,US,2024-02-07,mobile,0,0
4129,ios,referral,US,2024-02-07,mobile,4,1
4130,ios,organic,US,2024-02-07,mobile,4,1
4131,ios,organic,US,2024-02-07,mobile,1,1
4132,android,organic,US,2024-02-07,mobile,1,1
4133,ios,social,UK,2024-02-07,mobile,0,0
4134,ios,paid_search,US,2024-02-07,mobile,1,1
4135,android,referral,US,2024-02-07,mobile,1,1
4136,ios,organic,US,2024-02-07,mobile,1,1
4137,web,social,US,2024-02-07,desktop,2,1
4138,android,referral,DE,2024-02-07,mobile,1,1
4139,web,referral,DE,2024-02-07,desktop,1,1
4140,android,organic,AU,2024-02-07,mobile,1,1
4141,android,paid_search,AU,2024-02-07,mobile,0,0
4142,web,email,US,2024-02-07,desktop,1,1
4143,web,referral,AU,2024-02-07,desktop,1,1
4144,ios,referral,US,2024-02-07,mobile,2,1
4145,android,email,AU,2024-02-07,mobile,2,1
